## Detector setup file for Ladder
########################################################################
##
##	#FP	Energy	Time	Pos
Size: 	352 	0 	1 	1
#
Multi-hit: 8
#
##	Scalers	Calib	Overlap	Micro	#trig	Toff	Tres
Misc:	1	1	1	0	0.0	-50	0.0
##
Window: 16. 24. -20. -12. 
##
## G 0 - 31  Section AB
##
Element:     924  0.200    2.5    0.00 0.000500  1542M0 -1000.0  1000.0 -3164.19 0.117000    0.000    0.000    0.000  145.030 1.150 524
Element:     925  0.200    2.5    0.00 0.000500  1558M0 -1000.0  1000.0 -3164.22 0.117000    0.000    0.000    0.000  146.130 1.160 525
Element:     926  0.200    2.5    0.00 0.000500  1543M0 -1000.0  1000.0 -3174.19 0.117000    0.000    0.000    0.000  147.230 1.170 526
Element:     927  0.200    2.5    0.00 0.000500  1559M0 -1000.0  1000.0 -3157.65 0.117000    0.000    0.000    0.000  148.330 1.180 527
##														     	   
## G 128 - 159  Section IJ											     	   
##														     	   
Element:     928  0.200    2.5    0.00 0.000500  1560M0 -1000.0  1000.0 -3148.77 0.117000    0.000    0.000    0.000  149.430 1.190 528
Element:     929  0.200    2.5    0.00 0.000500  1576M0 -1000.0  1000.0 -3151.58 0.117000    0.000    0.000    0.000  150.540 1.200 529
Element:     930  0.200    2.5    0.00 0.000500  1561M0 -1000.0  1000.0 -3148.56 0.117000    0.000    0.000    0.000  151.650 1.200 530
Element:     931  0.200    2.5    0.00 0.000500  1577M0 -1000.0  1000.0 -3153.87 0.117000    0.000    0.000    0.000  152.760 1.210 531
Element:     932  0.200    2.5    0.00 0.000500  1562M0 -1000.0  1000.0 -3150.63 0.117000    0.000    0.000    0.000  153.880 1.220 532
Element:     933  0.200    2.5    0.00 0.000500  1578M0 -1000.0  1000.0 -3153.06 0.117000    0.000    0.000    0.000  155.010 1.200 533
Element:     934  0.200    2.5    0.00 0.000500  1563M0 -1000.0  1000.0 -3164.69 0.117000    0.000    0.000    0.000  156.120 1.180 534
Element:     935  0.200    2.5    0.00 0.000500  1579M0 -1000.0  1000.0 -3152.01 0.117000    0.000    0.000    0.000  157.240 1.190 535
Element:     936  0.200    2.5    0.00 0.000500  1564M0 -1000.0  1000.0 -3161.00 0.117000    0.000    0.000    0.000  158.360 1.200 536
Element:     937  0.200    2.5    0.00 0.000500  1580M0 -1000.0  1000.0 -3165.78 0.117000    0.000    0.000    0.000  159.490 1.210 537
Element:     938  0.200    2.5    0.00 0.000500  1565M0 -1000.0  1000.0 -3152.82 0.117000    0.000    0.000    0.000  160.620 1.220 538
Element:     939  0.200    2.5    0.00 0.000500  1581M0 -1000.0  1000.0 -3162.71 0.117000    0.000    0.000    0.000  161.750 1.220 539
Element:     940  0.200    2.5    0.00 0.000500  1566M0 -1000.0  1000.0 -3142.78 0.117000    0.000    0.000    0.000  162.890 1.230 540
Element:     941  0.200    2.5    0.00 0.000500  1582M0 -1000.0  1000.0 -3161.28 0.117000    0.000    0.000    0.000  164.030 1.240 541
Element:     942  0.200    2.5    0.00 0.000500  1567M0 -1000.0  1000.0 -3154.54 0.117000    0.000    0.000    0.000  165.170 1.250 542
Element:     943  0.200    2.5    0.00 0.000500  1583M0 -1000.0  1000.0 -3153.09 0.117000    0.000    0.000    0.000  166.310 1.260 543
Element:     944  0.200    2.5    0.00 0.000500  1568M0 -1000.0  1000.0 -3156.85 0.117000    0.000    0.000    0.000  167.470 1.240 544
Element:     945  0.200    2.5    0.00 0.000500  1584M0 -1000.0  1000.0 -3151.45 0.117000    0.000    0.000    0.000  168.600 1.220 545
Element:     946  0.200    2.5    0.00 0.000500  1569M0 -1000.0  1000.0 -3153.02 0.117000    0.000    0.000    0.000  169.750 1.220 546
Element:     947  0.200    2.5    0.00 0.000500  1585M0 -1000.0  1000.0 -3148.35 0.117000    0.000    0.000    0.000  170.900 1.230 547
Element:     948  0.200    2.5    0.00 0.000500  1570M0 -1000.0  1000.0 -3157.70 0.117000    0.000    0.000    0.000  172.050 1.240 548
Element:     949  0.200    2.5    0.00 0.000500  1586M0 -1000.0  1000.0 -3146.37 0.117000    0.000    0.000    0.000  173.210 1.250 549
Element:     950  0.200    2.5    0.00 0.000500  1571M0 -1000.0  1000.0 -3155.21 0.117000    0.000    0.000    0.000  174.370 1.260 550
Element:     951  0.200    2.5    0.00 0.000500  1587M0 -1000.0  1000.0 -3154.01 0.117000    0.000    0.000    0.000  175.530 1.260 551
Element:     952  0.200    2.5    0.00 0.000500  1572M0 -1000.0  1000.0 -3156.34 0.117000    0.000    0.000    0.000  176.690 1.270 552
Element:     953  0.200    2.5    0.00 0.000500  1588M0 -1000.0  1000.0 -3147.87 0.117000    0.000    0.000    0.000  177.850 1.280 553
Element:     954  0.200    2.5    0.00 0.000500  1573M0 -1000.0  1000.0 -3151.67 0.117000    0.000    0.000    0.000  179.020 1.290 554
Element:     955  0.200    2.5    0.00 0.000500  1589M0 -1000.0  1000.0 -3149.36 0.117000    0.000    0.000    0.000  180.200 1.270 555
Element:     956  0.200    2.5    0.00 0.000500  1574M0 -1000.0  1000.0 -3142.88 0.117000    0.000    0.000    0.000  181.360 1.240 556
Element:     957  0.200    2.5    0.00 0.000500  1590M0 -1000.0  1000.0 -3136.75 0.117000    0.000    0.000    0.000  182.530 1.250 557
Element:     958  0.200    2.5    0.00 0.000500  1575M0 -1000.0  1000.0 -3145.07 0.117000    0.000    0.000    0.000  183.710 1.260 558
Element:     959  0.200    2.5    0.00 0.000500  1591M0 -1000.0  1000.0 -3142.98 0.117000    0.000    0.000    0.000  184.880 1.270 559
##														     	   
## G 160 - 191  Section KL											     	   
##														     	   
Element:     960  0.200    2.5    0.00 0.000500  1592M0 -1000.0  1000.0 -3145.37 0.117000    0.000    0.000    0.000  186.060 1.280 560
Element:     961  0.200    2.5    0.00 0.000500  1608M0 -1000.0  1000.0 -3152.36 0.117000    0.000    0.000    0.000  187.240 1.280 561
Element:     962  0.200    2.5    0.00 0.000500  1593M0 -1000.0  1000.0 -3147.75 0.117000    0.000    0.000    0.000  188.430 1.290 562
Element:     963  0.200    2.5    0.00 0.000500  1609M0 -1000.0  1000.0 -3153.84 0.117000    0.000    0.000    0.000  189.610 1.300 563
Element:     964  0.200    2.5    0.00 0.000500  1594M0 -1000.0  1000.0 -3147.03 0.117000    0.000    0.000    0.000  190.800 1.310 564
Element:     965  0.200    2.5    0.00 0.000500  1610M0 -1000.0  1000.0 -3151.32 0.117000    0.000    0.000    0.000  191.990 1.320 565
Element:     966  0.200    2.5    0.00 0.000500  1595M0 -1000.0  1000.0 -3152.26 0.117000    0.000    0.000    0.000  193.190 1.290 566
Element:     967  0.200    2.5    0.00 0.000500  1611M0 -1000.0  1000.0 -3151.54 0.117000    0.000    0.000    0.000  194.370 1.270 567
Element:     968  0.200    2.5    0.00 0.000500  1596M0 -1000.0  1000.0 -3149.93 0.117000    0.000    0.000    0.000  195.560 1.280 568
Element:     969  0.200    2.5    0.00 0.000500  1612M0 -1000.0  1000.0 -3159.88 0.117000    0.000    0.000    0.000  196.760 1.280 569
Element:     970  0.200    2.5    0.00 0.000500  1597M0 -1000.0  1000.0 -3138.48 0.117000    0.000    0.000    0.000  197.950 1.290 570
Element:     971  0.200    2.5    0.00 0.000500  1613M0 -1000.0  1000.0 -3158.80 0.117000    0.000    0.000    0.000  199.150 1.300 571
Element:     972  0.200    2.5    0.00 0.000500  1598M0 -1000.0  1000.0 -3152.35 0.117000    0.000    0.000    0.000  200.350 1.310 572
Element:     973  0.200    2.5    0.00 0.000500  1614M0 -1000.0  1000.0 -3153.62 0.117000    0.000    0.000    0.000  201.560 1.320 573
Element:     974  0.200    2.5    0.00 0.000500  1599M0 -1000.0  1000.0 -3148.12 0.117000    0.000    0.000    0.000  202.760 1.320 574
Element:     975  0.200    2.5    0.00 0.000500  1615M0 -1000.0  1000.0 -3157.48 0.117000    0.000    0.000    0.000  203.970 1.330 575
Element:     976  0.200    2.5    0.00 0.000500  1600M0 -1000.0  1000.0 -3152.55 0.117000    0.000    0.000    0.000  205.170 1.340 576
Element:     977  0.200    2.5    0.00 0.000500  1616M0 -1000.0  1000.0 -3143.69 0.117000    0.000    0.000    0.000  206.400 1.320 577
Element:     978  0.200    2.5    0.00 0.000500  1601M0 -1000.0  1000.0 -3154.09 0.117000    0.000    0.000    0.000  207.590 1.300 578
Element:     979  0.200    2.5    0.00 0.000500  1617M0 -1000.0  1000.0 -3137.37 0.117000    0.000    0.000    0.000  208.810 1.310 579
Element:     980  0.200    2.5    0.00 0.000500  1602M0 -1000.0  1000.0 -3160.81 0.117000    0.000    0.000    0.000  210.020 1.310 580
Element:     981  0.200    2.5    0.00 0.000500  1618M0 -1000.0  1000.0 -3151.04 0.117000    0.000    0.000    0.000  211.230 1.320 581
Element:     982  0.200    2.5    0.00 0.000500  1603M0 -1000.0  1000.0 -3148.62 0.117000    0.000    0.000    0.000  212.450 1.330 582
Element:     983  0.200    2.5    0.00 0.000500  1619M0 -1000.0  1000.0 -3152.27 0.117000    0.000    0.000    0.000  213.670 1.340 583
Element:     984  0.200    2.5    0.00 0.000500  1604M0 -1000.0  1000.0 -3150.57 0.117000    0.000    0.000    0.000  214.890 1.350 584
