## Detector setup file for Veto with PbWO4 and new numbering
########################################################################
##
########################################################################
## General detector setup
## Total # Elements. Pulse-Height info? Time info? Position info?
## Info switch is off/on = 0/1
########################################################################
##
##      Total   Energy? Time?   Position?
Size:   384     1       1       1
##
########################################################################
## Process raw ADC/TDC hits, uncomment if desired
########################################################################
##
#RawHits:
##
########################################################################
## Use bit pattern, uncomment if desired
########################################################################
##
#BitPattern: data/TAPS.pat
##
########################################################################
## Calibration factors for each crystal...one line for each crystal
########################################################################
##
##          ADC#    low   high     ped   MeV/ch    TDC#     low    high   offset    ns/ch    X Pos    Y Pos    Z Pos
##
## BLOCK A
##
Element:   26238    0.1 9999.0   86.43 0.013218   26227 -1000.0  1000.0  2275.35 0.050000  -57.158  -15.000  140.700
Element:   26239    0.1 9999.0   84.61 0.014585   26231 -1000.0  1000.0  2259.28 0.050000  -57.158  -21.000  140.700
##
## BLOCK B
##
Element:   29162    0.1 9999.0   90.27 0.014584 29299M0 -1000.0  1000.0 -5754.87 0.050000   -5.196   -3.000  140.700
Element:   29164    0.1 9999.0   91.63 0.014584 29300M0 -1000.0  1000.0 -5612.80 0.050000  -10.392   -6.000  140.700
Element:   29166    0.1 9999.0   97.56 0.010000 29301M0 -1000.0  1000.0 -5695.52 0.050000   -5.196   -9.000  140.700
Element:   26267    0.1 9999.0   81.62 0.017216   26261 -1000.0  1000.0  2291.11 0.050000  -15.588   -9.000  140.700
Element:   26268    0.1 9999.0   85.84 0.014870   26258 -1000.0  1000.0  2302.58 0.050000  -10.392  -12.000  140.700
Element:   26269    0.1 9999.0   85.95 0.013431   26262 -1000.0  1000.0  2289.12 0.050000   -5.196  -15.000  140.700
Element:   26270    0.1 9999.0   92.68 0.022012   26259 -1000.0  1000.0  2266.81 0.050000  -20.785  -12.000  140.700
Element:   26271    0.1 9999.0   84.76 0.012859   26263 -1000.0  1000.0  2205.09 0.050000  -15.588  -15.000  140.700
Element:   26296    0.1 9999.0   83.81 0.025292   26288 -1000.0  1000.0  2287.84 0.050000  -10.392  -18.000  140.700
Element:   26297    0.1 9999.0   85.17 0.028371   26292 -1000.0  1000.0  2258.68 0.050000   -5.196  -21.000  140.700
Element:   26298    0.1 9999.0   85.38 0.016674   26289 -1000.0  1000.0  2263.06 0.050000  -25.981  -15.000  140.700
Element:   26299    0.1 9999.0   84.92 0.020570   26293 -1000.0  1000.0  2062.91 0.050000  -20.785  -18.000  140.700
Element:   26300    0.1 9999.0   84.80 0.022685   26290 -1000.0  1000.0  2275.60 0.050000  -15.588  -21.000  140.700
Element:   26301    0.1 9999.0   85.44 0.027003   26294 -1000.0  1000.0  2284.03 0.050000  -10.392  -24.000  140.700
Element:   26302    0.1 9999.0   86.95 0.015822   26291 -1000.0  1000.0  2279.17 0.050000   -5.196  -27.000  140.700
Element:   26303    0.1 9999.0   85.18 0.015453   26295 -1000.0  1000.0  2248.43 0.050000  -31.177  -18.000  140.700
Element:   26328    0.1 9999.0   85.95 0.020530   26320 -1000.0  1000.0  2280.65 0.050000  -25.981  -21.000  140.700
Element:   26329    0.1 9999.0   85.40 0.025339   26324 -1000.0  1000.0  2250.80 0.050000  -20.785  -24.000  140.700
Element:   26330    0.1 9999.0   83.67 0.025662   26321 -1000.0  1000.0  2253.76 0.050000  -15.588  -27.000  140.700
Element:   26331    0.1 9999.0   86.10 0.028027   26325 -1000.0  1000.0  2265.87 0.050000  -10.392  -30.000  140.700
Element:   26332    0.1 9999.0   85.86 0.033262   26322 -1000.0  1000.0  2253.67 0.050000   -5.196  -33.000  140.700
Element:   26333    0.1 9999.0   87.33 0.019903   26326 -1000.0  1000.0  2235.67 0.050000  -36.373  -21.000  140.700
Element:   26334    0.1 9999.0   86.18 0.038774   26323 -1000.0  1000.0  2223.19 0.050000  -31.177  -24.000  140.700
Element:   26335    0.1 9999.0   86.38 0.030730   26327 -1000.0  1000.0  2247.32 0.050000  -25.981  -27.000  140.700
Element:   26360    0.1 9999.0   85.35 0.027290   26352 -1000.0  1000.0  2271.22 0.050000  -20.785  -30.000  140.700
Element:   26361    0.1 9999.0   85.45 0.023819   26356 -1000.0  1000.0  2264.88 0.050000  -15.588  -33.000  140.700
Element:   26362    0.1 9999.0   86.32 0.030314   26353 -1000.0  1000.0  2275.15 0.050000  -10.392  -36.000  140.700
Element:   26363    0.1 9999.0   84.94 0.047721   26357 -1000.0  1000.0  2259.48 0.050000   -5.196  -39.000  140.700
Element:   26364    0.1 9999.0   84.58 0.011339   26354 -1000.0  1000.0  2204.41 0.050000  -41.569  -24.000  140.700
Element:   26365    0.1 9999.0   85.76 0.022532   26358 -1000.0  1000.0  2270.26 0.050000  -36.373  -27.000  140.700
Element:   26366    0.1 9999.0   84.76 0.055269   26355 -1000.0  1000.0  2271.24 0.050000  -31.177  -30.000  140.700
Element:   26367    0.1 9999.0   84.87 0.020497   26359 -1000.0  1000.0  2315.83 0.050000  -25.981  -33.000  140.700
Element:   26392    0.1 9999.0   85.66 0.013593   26384 -1000.0  1000.0  2306.61 0.050000  -20.785  -36.000  140.700
Element:   26393    0.1 9999.0   85.40 0.012374   26388 -1000.0  1000.0  2272.71 0.050000  -15.588  -39.000  140.700
Element:   26394    0.1 9999.0   84.83 0.012034   26385 -1000.0  1000.0  2285.77 0.050000  -10.392  -42.000  140.700
Element:   26395    0.1 9999.0   85.36 0.010691   26389 -1000.0  1000.0  2292.15 0.050000   -5.196  -45.000  140.700
Element:   26396    0.1 9999.0   84.81 0.010894   26386 -1000.0  1000.0  2285.56 0.050000  -46.765  -27.000  140.700
Element:   26397    0.1 9999.0   85.66 0.012087   26390 -1000.0  1000.0  2222.88 0.050000  -41.569  -30.000  140.700
Element:   26398    0.1 9999.0   85.60 0.010149   26387 -1000.0  1000.0  2291.08 0.050000  -36.373  -33.000  140.700
Element:   26399    0.1 9999.0   84.09 0.009952   26391 -1000.0  1000.0  2284.60 0.050000  -31.177  -36.000  140.700
Element:   26424    0.1 9999.0   85.08 0.012599   26416 -1000.0  1000.0  2319.72 0.050000  -25.981  -39.000  140.700
Element:   26425    0.1 9999.0   85.35 0.011686   26420 -1000.0  1000.0  2304.06 0.050000  -20.785  -42.000  140.700
Element:   26426    0.1 9999.0   85.21 0.010109   26417 -1000.0  1000.0  2285.65 0.050000  -15.588  -45.000  140.700
Element:   26427    0.1 9999.0   84.61 0.010023   26421 -1000.0  1000.0  2277.06 0.050000  -10.392  -48.000  140.700
Element:   26428    0.1 9999.0   85.29 0.012416   26418 -1000.0  1000.0  2316.00 0.050000   -5.196  -51.000  140.700
Element:   26429    0.1 9999.0   85.39 0.014410   26422 -1000.0  1000.0  2261.65 0.050000  -51.962  -30.000  140.700
Element:   26430    0.1 9999.0   86.02 0.009434   26419 -1000.0  1000.0  2289.11 0.050000  -46.765  -33.000  140.700
Element:   26431    0.1 9999.0   84.91 0.009954   26423 -1000.0  1000.0  2134.52 0.050000  -41.569  -36.000  140.700
Element:   26456    0.1 9999.0   84.82 0.014127   26448 -1000.0  1000.0  2294.90 0.050000  -36.373  -39.000  140.700
Element:   26457    0.1 9999.0   86.01 0.012945   26452 -1000.0  1000.0  2273.57 0.050000  -31.177  -42.000  140.700
Element:   26458    0.1 9999.0   86.89 0.011423   26449 -1000.0  1000.0  2259.67 0.050000  -25.981  -45.000  140.700
Element:   26459    0.1 9999.0   84.38 0.015519   26453 -1000.0  1000.0  2294.58 0.050000  -20.785  -48.000  140.700
Element:   26460    0.1 9999.0   85.52 0.011204   26450 -1000.0  1000.0  2277.59 0.050000  -15.588  -51.000  140.700
Element:   26461    0.1 9999.0   84.53 0.013075   26454 -1000.0  1000.0  2279.28 0.050000  -10.392  -54.000  140.700
Element:   26462    0.1 9999.0   84.32 0.013486   26451 -1000.0  1000.0  2254.67 0.050000   -5.196  -57.000  140.700
Element:   26463    0.1 9999.0   86.04 0.013404   26455 -1000.0  1000.0  2256.90 0.050000  -51.962  -36.000  140.700
Element:   26488    0.1 9999.0   84.87 0.009847   26480 -1000.0  1000.0  2304.26 0.050000  -46.765  -39.000  140.700
Element:   26489    0.1 9999.0   92.56 0.012123   26484 -1000.0  1000.0  2290.78 0.050000  -41.569  -42.000  140.700
Element:   26490    0.1 9999.0   84.80 0.012555   26481 -1000.0  1000.0  2289.49 0.050000  -36.373  -45.000  140.700
Element:   26491    0.1 9999.0   85.79 0.011656   26485 -1000.0  1000.0  2311.77 0.050000  -31.177  -48.000  140.700
Element:   26492    0.1 9999.0   85.60 0.011207   26482 -1000.0  1000.0  2330.07 0.050000  -25.981  -51.000  140.700
Element:   26493    0.1 9999.0   85.17 0.012035   26486 -1000.0  1000.0  2297.11 0.050000  -20.785  -54.000  140.700
Element:   26494    0.1 9999.0   85.20 0.012659   26483 -1000.0  1000.0  2313.15 0.050000  -15.588  -57.000  140.700
Element:   26495    0.1 9999.0   86.22 0.016600   26487 -1000.0  1000.0  2290.79 0.050000  -10.392  -60.000  140.700
##
## BLOCK C
##
Element:   29168    0.1 9999.0   93.40 0.012179 29304M0 -1000.0  1000.0 -5707.02 0.050000    0.000   -6.000  140.700
Element:   29170    0.1 9999.0  109.37 0.014584 29305M0 -1000.0  1000.0 -5650.01 0.050000    0.000  -12.000  140.700
Element:   29172    0.1 9999.0   91.65 0.014584 29306M0 -1000.0  1000.0 -5678.71 0.050000    5.196   -9.000  140.700
Element:   27011    0.1 9999.0   86.64 0.027645   27005 -1000.0  1000.0  2217.69 0.050000    0.000  -18.000  140.700
Element:   27012    0.1 9999.0   85.02 0.027431   27002 -1000.0  1000.0  2231.87 0.050000    5.196  -15.000  140.700
Element:   27013    0.1 9999.0   86.49 0.024311   27006 -1000.0  1000.0  2237.33 0.050000   10.392  -12.000  140.700
Element:   27014    0.1 9999.0   86.23 0.024182   27003 -1000.0  1000.0  2192.24 0.050000    0.000  -24.000  140.700
Element:   27015    0.1 9999.0   87.12 0.030168   27007 -1000.0  1000.0  2233.29 0.050000    5.196  -21.000  140.700
Element:   27040    0.1 9999.0   87.94 0.048986   27032 -1000.0  1000.0  2170.43 0.050000   10.392  -18.000  140.700
Element:   27041    0.1 9999.0   95.37 0.018335   27036 -1000.0  1000.0  2173.65 0.050000   15.588  -15.000  140.700
Element:   27042    0.1 9999.0   87.63 0.023791   27033 -1000.0  1000.0  2151.46 0.050000    0.000  -30.000  140.700
Element:   27043    0.1 9999.0   95.62 0.041606   27037 -1000.0  1000.0  2149.98 0.050000    5.196  -27.000  140.700
Element:   27044    0.1 9999.0   85.61 0.027938   27034 -1000.0  1000.0  2206.70 0.050000   10.392  -24.000  140.700
Element:   27045    0.1 9999.0   85.85 0.022042   27038 -1000.0  1000.0  2161.40 0.050000   15.588  -21.000  140.700
Element:   27046    0.1 9999.0   86.12 0.025618   27035 -1000.0  1000.0  2165.86 0.050000   20.785  -18.000  140.700
Element:   27047    0.1 9999.0   87.09 0.025521   27039 -1000.0  1000.0  2165.18 0.050000    0.000  -36.000  140.700
Element:   27072    0.1 9999.0   87.12 0.030727   27064 -1000.0  1000.0  2211.69 0.050000    5.196  -33.000  140.700
Element:   27073    0.1 9999.0   87.46 0.030793   27068 -1000.0  1000.0  2204.05 0.050000   10.392  -30.000  140.700
Element:   27074    0.1 9999.0   87.02 0.030899   27065 -1000.0  1000.0  2207.64 0.050000   15.588  -27.000  140.700
Element:   27075    0.1 9999.0   85.94 0.028631   27069 -1000.0  1000.0  2192.16 0.050000   20.785  -24.000  140.700
Element:   27076    0.1 9999.0   86.90 0.031995   27066 -1000.0  1000.0  2183.49 0.050000   25.981  -21.000  140.700
Element:   27077    0.1 9999.0   88.01 0.023012   27070 -1000.0  1000.0  2161.59 0.050000    0.000  -42.000  140.700
Element:   27078    0.1 9999.0   87.20 0.021454   27067 -1000.0  1000.0  2177.83 0.050000    5.196  -39.000  140.700
Element:   27079    0.1 9999.0   86.94 0.017803   27071 -1000.0  1000.0  2198.32 0.050000   10.392  -36.000  140.700
Element:   27104    0.1 9999.0   87.01 0.026457   27096 -1000.0  1000.0  2202.32 0.050000   15.588  -33.000  140.700
Element:   27105    0.1 9999.0   86.66 0.026180   27100 -1000.0  1000.0  2218.33 0.050000   20.785  -30.000  140.700
Element:   27106    0.1 9999.0   86.65 0.024162   27097 -1000.0  1000.0  2197.47 0.050000   25.981  -27.000  140.700
Element:   27107    0.1 9999.0   85.50 0.020003   27101 -1000.0  1000.0  2211.04 0.050000   31.177  -24.000  140.700
Element:   27108    0.1 9999.0   86.30 0.022540   27098 -1000.0  1000.0  2193.61 0.050000    0.000  -48.000  140.700
Element:   27109    0.1 9999.0   87.60 0.029076   27102 -1000.0  1000.0  2176.02 0.050000    5.196  -45.000  140.700
Element:   27110    0.1 9999.0   86.44 0.029503   27099 -1000.0  1000.0  2190.25 0.050000   10.392  -42.000  140.700
Element:   27111    0.1 9999.0   86.86 0.022460   27103 -1000.0  1000.0  2204.82 0.050000   15.588  -39.000  140.700
Element:   27136    0.1 9999.0   87.84 0.033977   27128 -1000.0  1000.0  2205.27 0.050000   20.785  -36.000  140.700
Element:   27137    0.1 9999.0   86.49 0.025820   27132 -1000.0  1000.0  2205.62 0.050000   25.981  -33.000  140.700
Element:   27138    0.1 9999.0   86.46 0.083082   27129 -1000.0  1000.0  2182.70 0.050000   31.177  -30.000  140.700
Element:   27139    0.1 9999.0   86.47 0.015472   27133 -1000.0  1000.0  2215.05 0.050000   36.373  -27.000  140.700
Element:   27140    0.1 9999.0   87.22 0.019539   27130 -1000.0  1000.0  2183.22 0.050000    0.000  -54.000  140.700
Element:   27141    0.1 9999.0   87.25 0.034126   27134 -1000.0  1000.0  2170.06 0.050000    5.196  -51.000  140.700
Element:   27142    0.1 9999.0   86.42 0.031771   27131 -1000.0  1000.0  2180.44 0.050000   10.392  -48.000  140.700
Element:   27143    0.1 9999.0   86.75 0.014918   27135 -1000.0  1000.0  2206.30 0.050000   15.588  -45.000  140.700
Element:   27168    0.1 9999.0   86.76 0.021281   27160 -1000.0  1000.0  2212.58 0.050000   20.785  -42.000  140.700
