#########################################################################
#                                                                       #
# Veto configuration file for the November 2013 beamtime                #
#                                                                       #
#########################################################################
#
## Total # Elements in array, Pulse-Height info? Time info? Position info?
## Info switch is off/on = 0/1
##      Total   Energy? Time?   Position?
Size:  	438    	1       1       1
#RawHits:
#BitPattern: data/TAPS.pat
#
#
#
# Now enter the information for each element....if the number of
# elements is specified as 10 above then there must be 10 element spec lines
# ADCs low,high define in MeV the range of a valid hit.
# ped is the zero-point offset channel and MeV/ch is the ADC conversionsion
# TDCs low, high define in ns the range of a valid hit.
# Off is the time-zero offset channel and ns/ch is the conversion gain.
# Pos 3-vector usually relates to the center of the front face of a crystal
# assuming origin at center of target, beam in z-direction
# with Bene's calib-files
#        ADC#  low  high ped  MeV/ch  TDC#  low/high Off ns/ch  Pos x,y,z (cm)
#
# BLOCK A
#
# 4 PWO Ring 1
Element:   26204  0.100 9999.0   86.17 0.008887   26194 -1000.0  1000.0  3461.97 -0.050000  -51.962  -12.000  174.200
Element:   26205  0.100 9999.0   86.09 0.009728   26198 -1000.0  1000.0  3462.10 -0.050000  -51.962  -18.000  174.200
Element:   26206  0.100 9999.0   86.48 0.008871   26195 -1000.0  1000.0  3478.74 -0.050000  -51.962  -24.000  174.200
Element:   26207  0.100 9999.0   86.93 0.014990   26199 -1000.0  1000.0  3467.19 -0.050000  -57.158   27.000  174.200
Element:   26232  0.100 9999.0   85.49 0.014047   26224 -1000.0  1000.0  3432.93 -0.050000  -57.158   21.000  174.200
Element:   26233  0.100 9999.0   85.94 0.010390   26228 -1000.0  1000.0  3457.49 -0.050000  -57.158   15.000  174.200
Element:   26234  0.100 9999.0   85.97 0.010424   26225 -1000.0  1000.0  3441.61 -0.050000  -57.158    9.000  174.200
Element:   26235  0.100 9999.0   85.02 0.018097   26229 -1000.0  1000.0  3446.53 -0.050000  -57.158    3.000  174.200
Element:   26236  0.100 9999.0   87.47 0.020134   26226 -1000.0  1000.0  3420.35 -0.050000  -57.158   -3.000  174.200
Element:   26237  0.100 9999.0   86.29 0.010175   26230 -1000.0  1000.0  3443.58 -0.050000  -57.158   -9.000  174.200
Element:   26238  0.100 9999.0   86.43 0.013218   26227 -1000.0  1000.0  3458.10 -0.050000  -57.158  -15.000  174.200
Element:   26239  0.100 9999.0   84.61 0.014585   26231 -1000.0  1000.0  3448.84 -0.050000  -57.158  -21.000  174.200
#										  
# BLOCK B									  
#										  
# 4 PWO Ring 1									  
Element:   26264  0.100 9999.0   90.27 0.011067   26256 -1000.0  1000.0   -38.87 -0.050000   -3.849   -1.667  174.200
Element:   26264  0.100 9999.0   90.27 0.011067   26256 -1000.0  1000.0   -38.87 -0.050000   -6.543   -1.667  174.200
Element:   26264  0.100 9999.0   90.27 0.014849   26256 -1000.0  1000.0  2340.51 -0.050000   -3.849   -4.333  174.200
Element:   26264  0.100 9999.0   90.27 0.014584   26256 -1000.0  1000.0  2340.51 -0.050000   -6.543   -4.333  174.200
#										  
# 4 PWO Ring 2									  
Element:   26265  0.100 9999.0   91.63 0.014584   26260 -1000.0  1000.0  -183.23 -0.050000   -9.045   -4.667  174.200
Element:   26265  0.100 9999.0   91.63 0.014584   26260 -1000.0  1000.0  -183.23 -0.050000  -11.739   -4.667  174.200
Element:   26265  0.100 9999.0   91.63 0.014584   26260 -1000.0  1000.0  -183.23 -0.050000   -9.045   -7.333  174.200
Element:   26265  0.100 9999.0   91.63 0.014584   26260 -1000.0  1000.0  -183.23 -0.050000  -11.739   -7.333  174.200
#										  
# 4 PWO Ring 2									  
Element:   26266  0.100 9999.0   97.56 0.014584   26257 -1000.0  1000.0   -20.18 -0.050000   -3.849   -7.667  174.200
Element:   26266  0.100 9999.0   97.56 0.014584   26257 -1000.0  1000.0   -20.18 -0.050000   -6.543   -7.667  174.200
Element:   26266  0.100 9999.0   97.56 0.014584   26257 -1000.0  1000.0   -20.18 -0.050000   -3.849  -10.333  174.200
Element:   26266  0.100 9999.0   97.56 0.010000   26257 -1000.0  1000.0   -20.18 -0.050000   -6.543  -10.333  174.200
#										  
# BaF2 Rings									  
Element:   26267  0.100 9999.0   81.62 0.017216   26261 -1000.0  1000.0  3431.98 -0.050000  -15.588   -9.000  174.200
Element:   26268  0.100 9999.0   85.84 0.014870   26258 -1000.0  1000.0  3437.45 -0.050000  -10.392  -12.000  174.200
Element:   26269  0.100 9999.0   85.95 0.013431   26262 -1000.0  1000.0  3432.08 -0.050000   -5.196  -15.000  174.200
Element:   26270  0.100 9999.0   92.68 0.022012   26259 -1000.0  1000.0  3420.87 -0.050000  -20.785  -12.000  174.200
Element:   26271  0.100 9999.0   84.76 0.012859   26263 -1000.0  1000.0  3347.32 -0.050000  -15.588  -15.000  174.200
Element:   26296  0.100 9999.0   83.81 0.025292   26288 -1000.0  1000.0  3446.26 -0.050000  -10.392  -18.000  174.200
Element:   26297  0.100 9999.0   85.17 0.028371   26292 -1000.0  1000.0  3420.30 -0.050000   -5.196  -21.000  174.200
Element:   26298  0.100 9999.0   85.38 0.016674   26289 -1000.0  1000.0  3432.66 -0.050000  -25.981  -15.000  174.200
Element:   26299  0.100 9999.0   84.92 0.020570   26293 -1000.0  1000.0  3320.06 -0.050000  -20.785  -18.000  174.200
Element:   26300  0.100 9999.0   84.80 0.022685   26290 -1000.0  1000.0  3431.15 -0.050000  -15.588  -21.000  174.200
Element:   26301  0.100 9999.0   85.44 0.027003   26294 -1000.0  1000.0  3450.97 -0.050000  -10.392  -24.000  174.200
Element:   26302  0.100 9999.0   86.95 0.015822   26291 -1000.0  1000.0  3445.30 -0.050000   -5.196  -27.000  174.200
